00:10|00:10|"●
Ashby (00:10): sissix, are you there?
(00:11): pick up your scrib"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:11|00:11|"●
Ashby (00:10): sissix, are you there?
(00:11): pick up your scrib"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:10|00:10|"Ashby (00:10): sissix, are you there?
(00:11): pick up your scrib
(00:14): hello?"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:11|00:11|"Ashby (00:10): sissix, are you there?
(00:11): pick up your scrib
(00:14): hello?"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:14|00:14|"Ashby (00:10): sissix, are you there?
(00:11): pick up your scrib
(00:14): hello?"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:11|00:11|"(00:11): pick up your scrib
(00:14): hello?
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:14|00:14|"(00:11): pick up your scrib
(00:14): hello?
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:15|00:15|"
Sissix (00:15): text
(00:15): realy"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:15|00:15|"Sissix (00:15): text
(00:15): realy
(00:16): how fuckng quaint"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:16|00:16|"Sissix (00:15): text
(00:15): realy
(00:16): how fuckng quaint"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:15|00:15|"(00:15): realy
(00:16): how fuckng quaint
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:16|00:16|"(00:15): realy
(00:16): how fuckng quaint
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:16|00:16|"
Ashby (00:16): did i wake you up?
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:17|00:17|"
Sissix (00:17): yes
(00:17): im goin to complain my boss bout this n th mornin"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:17|00:17|"Sissix (00:17): yes
(00:17): im goin to complain my boss bout this n th mornin
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:17|00:17|"
Ashby (00:17): sorry. it’s important
(00:17): i just forwarded you a letter"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:17|00:17|"Ashby (00:17): sorry. it’s important
(00:17): i just forwarded you a letter
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:18|00:18|"
Sissix (00:18): why cnt yo come to my room i hat typng
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:18|00:18|"
Ashby (00:18): because i don’t want anyone to hear what we’re saying
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:18|00:18|"
Sissix (00:18): ship ok?
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:18|00:18|"
Ashby (00:18): yes, just read the damn letter
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:19|00:19|"
Sissix (00:19): give me minut
(00:19): need to heat bed i can barly mov"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
00:19|00:19|"Sissix (00:19): give me minut
(00:19): need to heat bed i can barly mov
"|"The Long Way to a Small, Angry Planet"|"Becky Chambers"
