"ap 05:00"|"five-o’clock"|"The people I know from outside it distill the Midwest into blank flatness, black land and fields of green fronds or five-o’clock stubble, gentle swells and declivities that make the topology a sadistic exercise in plotting quadrics, highway vistas so same and dead they drive motorists mad. Those from IN/WI/Northern IL think of their own Midwest as agronomics and commodity futures and corn-detasseling and bean-walking and seed-company caps, apple-cheeked Nordic types, cider and slaughter and football games with white fogbanks of breath exiting helmets. But in the odd central pocket that is Champaign-Urbana, Rantoul, Philo, Mahomet-Seymour, Mattoon, Farmer City, and Tolono, Midwestern life is informed and deformed by wind. Weather-wise, our township is on the eastern upcurrent of what I once heard an atmospherist in brown tweed call a Thermal Anomaly. Something about southward rotations of crisp air off the Great Lakes and muggy southern stuff from Arkansas and Kentucky miscegenating, plus an odd dose of weird zephyrs from the Mississippi valley three hours west. Chicago calls itself the Windy City, but Chicago, one big windbreak, does not know from a true religious-type wind. And meteorologists have nothing to tell people in Philo, who know perfectly well that the real story is that to the west, between us and the Rockies, there is basically nothing tall, and that weird zephyrs and stirs joined breezes and gusts and thermals and downdrafts and whatever out over Nebraska and Kansas and moved east like streams into rivers and jets and military fronts that gathered like avalanches and roared in reverse down pioneer oxtrails, toward our own personal unsheltered asses. The worst was spring, boys’ high school tennis season, when the nets would stand out stiff as proud flags and an errant ball would blow clear to the easternmost fence, interrupting play on the next several courts. During a bad blow some of us would get rope out and tell Rob Lord, who was our fifth man in singles and spectrally thin, that we were going to have to tie him down to keep him from becoming a projectile. Autumn, usually about half as bad as spring, was a low constant roar and the massive clicking sound of continents of dry leaves being arranged into force-curves—I’d heard no sound remotely like this megaclicking until I heard, at nineteen, on New Brunswick’s Bay of Fundy, my first high-tide wave break and get sucked back out over a shore of polished pebbles. Summers were manic and gusty, then often around August deadly calm. The wind would just die some August days, and it was no relief at all; the cessation drove us nuts. Each August, we realized afresh how much the sound of wind had become part of the soundtrack to life in Philo. The sound of wind had become, for me, silence. When it went away, I was left with the squeak of the blood in my head and the aural glitter of all those little eardrum hairs quivering like a drunk in withdrawal. It was months after I moved to western MA before I could really sleep in the pussified whisper of New England’s wind-sound."|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
"ap 00:00"|twelve|"The Illinois combination of pocked courts, sickening damp, and wind required and rewarded an almost Zen-like acceptance of things as they actually were, on-court. I won a lot. At twelve, I began getting entry to tournaments beyond Philo and Champaign and Danville. I was driven by my parents or by the folks of Gil Antitoi, son of a Canadian-history professor from Urbana, to events like the Central Illinois Open in Decatur, a town built and owned by the A. E. Staley processing concern and so awash in the stink of roasting corn that kids would play with bandannas tied over their mouths and noses; like the Western Closed Qualifier on the ISU campus in Normal; like the McDonald’s Junior Open in the serious corn town of Galesburg, way out west by the River; like the Prairie State Open in Pekin, insurance hub and home of Caterpillar Tractor; like the Midwest Junior Clay Courts at a chichi private club in Peoria’s pale version of Scarsdale."|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
12:00|"high noon"|"The only time I ever got caught in what might have been an actual one was in June ’78 on a tennis court at Hessel Park in Champaign, where I was drilling one afternoon with Gil Antitoi. Though a contemptible and despised tournament opponent, I was a coveted practice partner because I could transfer balls to wherever you wanted them with the mindless constancy of a machine. This particular day it was supposed to rain around suppertime, and a couple times we thought we’d heard the tattered edges of a couple sirens out west toward Monticello, but Antitoi and I drilled religiously every afternoon that week on the slow clayish Har-Tru of Hessel, trying to prepare for a beastly clay invitational in Chicago where it was rumored both Brescia and Mees would appear. We were doing butterfly drills—my crosscourt forehand is transferred back down the line to Antitoi’s backhand, he crosscourts it to my backhand, I send it down the line to his forehand, four 45° angles, though the intersection of just his crosscourts make an X, which is four 90°s and also a crucifix rotated the same quarter-turn that a swastika (which involves eight 90° angles) is rotated on Hitlerian bunting. This was the sort of stuff that went through my head when I drilled. Hessel Park was scented heavily with cheese from the massive Kraft factory at Champaign’s western limit, and it had wonderful expensive soft Har-Tru courts of such a deep piney color that the flights of the fluorescent balls stayed on one’s visual screen for a few extra seconds, leaving trails, which is also why the angles and hieroglyphs involved in butterfly drill seem important. But the crux here is that butterflies are primarily a conditioning drill: both players have to get from one side of the court to the other between each stroke, and once the initial pain and wind-sucking are over—assuming you’re a kid who’s in absurd shape because he spends countless mindless hours jumping rope or running laps backward or doing star-drills between the court’s corners or straight sprints back and forth along the perfect furrows of early beanfields each morning—once the first pain and fatigue of butterflies are got through, if both guys are good enough so that there are few unforced errors to break up the rally, a kind of fugue-state opens up inside you where your concentration telescopes toward a still point and you lose awareness of your limbs and the soft shush of your shoe’s slide (you have to slide out of a run on Har-Tru) and whatever’s outside the lines of the court, and pretty much all you know then is the bright ball and the octangled butterfly outline of its trail across the billiard green of the court. We had one just endless rally and I’d left the planet in a silent swoop inside when the court and ball and butterfly trail all seemed to surge brightly and glow as the daylight just plain went out in the sky overhead. Neither of us had noticed that there’d been no wind blowing the familiar grit into our eyes for several minutes—a bad sign. There was no siren. Later they said the C.D. alert network had been out of order. This was June 6, 1978. The air temperature dropped so fast you could feel your hairs rise. There was no thunder and no air stirred. I could not tell you why we kept hitting. Neither of us said anything. There was no siren. It was high noon; there was nobody else on the courts. The riding mower out over east at the Softball field was still going back and forth. There were no depressions except a saprogenic ditch along the field of new corn just west. What could we have done? The air always smells of mowed grass before a bad storm. I think we thought it would rain at worst and that we’d play till it rained and then go sit in Antitoi’s parents’ station wagon. I do remember a mental obscenity—I had gut strings in my rackets, strings everybody with a high sectional ranking got free for letting the Wilson sales rep spray-paint a W across the racket face, so they were free, but I liked this particular string job on this racket, I liked them tight but not real tight, 62-63 p.s.i. on a Proflite stringer, and gut becomes pasta if it gets wet, but we were both in the fugue-state that exhaustion through repetition brings on, a fugue-state I’ve decided that my whole time playing tennis was spent chasing, a fugue-state I associated too with plowing and seeding and detasseling and spreading herbicides back and forth in sentry duty along perfect lines, up and back, or military marching on flat blacktop, hypnotic, a mental state at once flat and lush, numbing and yet exquisitely felt. We were young, we didn’t know when to stop. Maybe I was mad at my body and wanted to hurt it, wear it down. Then the whole knee-high field to the west along Kirby Avenue all of a sudden flattened out in a wave coming toward us as if the field was getting steamrolled. Antitoi went wide west for a forehand cross and I saw the corn get laid down in waves and the sycamores in a copse lining the ditch point our way. There was no funnel. Either it had just materialized and come down or it wasn’t a real one. The big heavy swings on the industrial swingsets took off, wrapping themselves in their chains around and around the top crossbar; the park’s grass got laid down the same way the field had; the whole thing happened so fast I’d seen nothing like it; recall that Bi-mini H-Bomb film of the shock wave visible in the sea as it comes toward the ship’s film crew. This all happened very fast but in serial progression: field, trees, swings, grass, then the feel like the lift of the world’s biggest mitt, the nets suddenly and sexually up and out straight, and I seem to remember whacking a ball out of my hand at Antitoi to watch its radical west-east curve, and for some reason trying to run after this ball I’d just hit, but I couldn’t have tried to run after a ball I had hit, but I remember the heavy gentle lift at my thighs and the ball curving back closer and my passing the ball and beating the ball in flight over the horizontal net, my feet not once touching the ground over fifty-odd feet, a cartoon, and then there was chaff and crud in the air all over and both Antitoi and I either flew or were blown pinwheeling for I swear it must have been fifty feet to the fence one court over, the easternmost fence, we hit the fence so hard we knocked it halfway down, and it stuck at 45°, Antitoi detached a retina and had to wear those funky Jabbar retina-goggles for the rest of the summer, and the fence had two body-shaped indentations like in cartoons where the guy’s face makes a cast in the skillet that hit him, two catcher’s masks offence, we both got deep quadrangular lines impressed on our faces, torsos, legs’ fronts, from the fence, my sister said we looked like waffles, but neither of us got badly hurt, and no homes got whacked—either the thing just ascended again for no reason right after, they do that, obey no rule, follow no line, hop up and down at something that might as well be will, or else it wasn’t a real one. Antitoi’s tennis continued to improve after that, but mine didn’t."|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
"ap 05:00"|"five-o’clock"|"The people I know from outside it distill the Midwest into blank flatness, black land and fields of green fronds or five-o’clock stubble, gentle swells and declivities that make the topology a sadistic exercise in plotting quadrics, highway vistas so same and dead they drive motorists mad. Those from IN/WI/Northern IL think of their own Midwest as agronomics and commodity futures and corn-detasseling and bean-walking and seed-company caps, apple-cheeked Nordic types, cider and slaughter and football games with white fogbanks of breath exiting helmets. But in the odd central pocket that is Champaign-Urbana, Rantoul, Philo, Mahomet-Seymour, Mattoon, Farmer City, and Tolono, Midwestern life is informed and deformed by wind. Weather-wise, our township is on the eastern upcurrent of what I once heard an atmospherist in brown tweed call a Thermal Anomaly. Something about southward rotations of crisp air off the Great Lakes and muggy southern stuff from Arkansas and Kentucky miscegenating, plus an odd dose of weird zephyrs from the Mississippi valley three hours west. Chicago calls itself the Windy City, but Chicago, one big windbreak, does not know from a true religious-type wind. And meteorologists have nothing to tell people in Philo, who know perfectly well that the real story is that to the west, between us and the Rockies, there is basically nothing tall, and that weird zephyrs and stirs joined breezes and gusts and thermals and downdrafts and whatever out over Nebraska and Kansas and moved east like streams into rivers and jets and military fronts that gathered like avalanches and roared in reverse down pioneer oxtrails, toward our own personal unsheltered asses. The worst was spring, boys’ high school tennis season, when the nets would stand out stiff as proud flags and an errant ball would blow clear to the easternmost fence, interrupting play on the next several courts. During a bad blow some of us would get rope out and tell Rob Lord, who was our fifth man in singles and spectrally thin, that we were going to have to tie him down to keep him from becoming a projectile. Autumn, usually about half as bad as spring, was a low constant roar and the massive clicking sound of continents of dry leaves being arranged into force-curves—I’d heard no sound remotely like this megaclicking until I heard, at nineteen, on New Brunswick’s Bay of Fundy, my first high-tide wave break and get sucked back out over a shore of polished pebbles. Summers were manic and gusty, then often around August deadly calm. The wind would just die some August days, and it was no relief at all; the cessation drove us nuts. Each August, we realized afresh how much the sound of wind had become part of the soundtrack to life in Philo. The sound of wind had become, for me, silence. When it went away, I was left with the squeak of the blood in my head and the aural glitter of all those little eardrum hairs quivering like a drunk in withdrawal. It was months after I moved to western MA before I could really sleep in the pussified whisper of New England’s wind-sound."|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
"ap 00:00"|twelve|"The Illinois combination of pocked courts, sickening damp, and wind required and rewarded an almost Zen-like acceptance of things as they actually were, on-court. I won a lot. At twelve, I began getting entry to tournaments beyond Philo and Champaign and Danville. I was driven by my parents or by the folks of Gil Antitoi, son of a Canadian-history professor from Urbana, to events like the Central Illinois Open in Decatur, a town built and owned by the A. E. Staley processing concern and so awash in the stink of roasting corn that kids would play with bandannas tied over their mouths and noses; like the Western Closed Qualifier on the ISU campus in Normal; like the McDonald’s Junior Open in the serious corn town of Galesburg, way out west by the River; like the Prairie State Open in Pekin, insurance hub and home of Caterpillar Tractor; like the Midwest Junior Clay Courts at a chichi private club in Peoria’s pale version of Scarsdale."|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
12:00|"high noon"|"The only time I ever got caught in what might have been an actual one was in June ’78 on a tennis court at Hessel Park in Champaign, where I was drilling one afternoon with Gil Antitoi. Though a contemptible and despised tournament opponent, I was a coveted practice partner because I could transfer balls to wherever you wanted them with the mindless constancy of a machine. This particular day it was supposed to rain around suppertime, and a couple times we thought we’d heard the tattered edges of a couple sirens out west toward Monticello, but Antitoi and I drilled religiously every afternoon that week on the slow clayish Har-Tru of Hessel, trying to prepare for a beastly clay invitational in Chicago where it was rumored both Brescia and Mees would appear. We were doing butterfly drills—my crosscourt forehand is transferred back down the line to Antitoi’s backhand, he crosscourts it to my backhand, I send it down the line to his forehand, four 45° angles, though the intersection of just his crosscourts make an X, which is four 90°s and also a crucifix rotated the same quarter-turn that a swastika (which involves eight 90° angles) is rotated on Hitlerian bunting. This was the sort of stuff that went through my head when I drilled. Hessel Park was scented heavily with cheese from the massive Kraft factory at Champaign’s western limit, and it had wonderful expensive soft Har-Tru courts of such a deep piney color that the flights of the fluorescent balls stayed on one’s visual screen for a few extra seconds, leaving trails, which is also why the angles and hieroglyphs involved in butterfly drill seem important. But the crux here is that butterflies are primarily a conditioning drill: both players have to get from one side of the court to the other between each stroke, and once the initial pain and wind-sucking are over—assuming you’re a kid who’s in absurd shape because he spends countless mindless hours jumping rope or running laps backward or doing star-drills between the court’s corners or straight sprints back and forth along the perfect furrows of early beanfields each morning—once the first pain and fatigue of butterflies are got through, if both guys are good enough so that there are few unforced errors to break up the rally, a kind of fugue-state opens up inside you where your concentration telescopes toward a still point and you lose awareness of your limbs and the soft shush of your shoe’s slide (you have to slide out of a run on Har-Tru) and whatever’s outside the lines of the court, and pretty much all you know then is the bright ball and the octangled butterfly outline of its trail across the billiard green of the court. We had one just endless rally and I’d left the planet in a silent swoop inside when the court and ball and butterfly trail all seemed to surge brightly and glow as the daylight just plain went out in the sky overhead. Neither of us had noticed that there’d been no wind blowing the familiar grit into our eyes for several minutes—a bad sign. There was no siren. Later they said the C.D. alert network had been out of order. This was June 6, 1978. The air temperature dropped so fast you could feel your hairs rise. There was no thunder and no air stirred. I could not tell you why we kept hitting. Neither of us said anything. There was no siren. It was high noon; there was nobody else on the courts. The riding mower out over east at the Softball field was still going back and forth. There were no depressions except a saprogenic ditch along the field of new corn just west. What could we have done? The air always smells of mowed grass before a bad storm. I think we thought it would rain at worst and that we’d play till it rained and then go sit in Antitoi’s parents’ station wagon. I do remember a mental obscenity—I had gut strings in my rackets, strings everybody with a high sectional ranking got free for letting the Wilson sales rep spray-paint a W across the racket face, so they were free, but I liked this particular string job on this racket, I liked them tight but not real tight, 62-63 p.s.i. on a Proflite stringer, and gut becomes pasta if it gets wet, but we were both in the fugue-state that exhaustion through repetition brings on, a fugue-state I’ve decided that my whole time playing tennis was spent chasing, a fugue-state I associated too with plowing and seeding and detasseling and spreading herbicides back and forth in sentry duty along perfect lines, up and back, or military marching on flat blacktop, hypnotic, a mental state at once flat and lush, numbing and yet exquisitely felt. We were young, we didn’t know when to stop. Maybe I was mad at my body and wanted to hurt it, wear it down. Then the whole knee-high field to the west along Kirby Avenue all of a sudden flattened out in a wave coming toward us as if the field was getting steamrolled. Antitoi went wide west for a forehand cross and I saw the corn get laid down in waves and the sycamores in a copse lining the ditch point our way. There was no funnel. Either it had just materialized and come down or it wasn’t a real one. The big heavy swings on the industrial swingsets took off, wrapping themselves in their chains around and around the top crossbar; the park’s grass got laid down the same way the field had; the whole thing happened so fast I’d seen nothing like it; recall that Bi-mini H-Bomb film of the shock wave visible in the sea as it comes toward the ship’s film crew. This all happened very fast but in serial progression: field, trees, swings, grass, then the feel like the lift of the world’s biggest mitt, the nets suddenly and sexually up and out straight, and I seem to remember whacking a ball out of my hand at Antitoi to watch its radical west-east curve, and for some reason trying to run after this ball I’d just hit, but I couldn’t have tried to run after a ball I had hit, but I remember the heavy gentle lift at my thighs and the ball curving back closer and my passing the ball and beating the ball in flight over the horizontal net, my feet not once touching the ground over fifty-odd feet, a cartoon, and then there was chaff and crud in the air all over and both Antitoi and I either flew or were blown pinwheeling for I swear it must have been fifty feet to the fence one court over, the easternmost fence, we hit the fence so hard we knocked it halfway down, and it stuck at 45°, Antitoi detached a retina and had to wear those funky Jabbar retina-goggles for the rest of the summer, and the fence had two body-shaped indentations like in cartoons where the guy’s face makes a cast in the skillet that hit him, two catcher’s masks offence, we both got deep quadrangular lines impressed on our faces, torsos, legs’ fronts, from the fence, my sister said we looked like waffles, but neither of us got badly hurt, and no homes got whacked—either the thing just ascended again for no reason right after, they do that, obey no rule, follow no line, hop up and down at something that might as well be will, or else it wasn’t a real one. Antitoi’s tennis continued to improve after that, but mine didn’t."|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
"ap 05:30"|5:30|"TV-watching as a malignant cycle doesn’t even require special preconditions like writerly self-consciousness or neuroallergic loneliness. Let’s for a second imagine Joe Briefcase as now just an average U.S. male, relatively unlonely, adjusted, married, blessed with 2.3 apple-cheeked issue, utterly normal, home from hard work at 5:30, starting his average six-hour stint in front of the television. Since Joe B. is average, he’ll shrug at pollsters’ questions and answer averagely that he most often watches television to “unwind” from those elements of his day and life he finds unpleasant. It’s tempting to suppose that TV enables this unwinding simply because it offers an Auschlanderian “distraction,” something to divert the mind from quotidian troubles. But would mere distraction ensure continual massive watching? Television offers way more than distraction. In lots of ways, television purveys and enables dreams, and most of these dreams involve some sort of transcendence of average daily life. The modes of presentation that work best for TV—stuff like “action,” with shoot-outs and car wrecks, or the rapid-fire “collage” of commercials, news, and music videos, or the “hysteria” of prime-time soap and sitcom with broad gestures, high voices, too much laughter—are unsubtle in their whispers that, somewhere, life is quicker, denser, more interesting, more… well, lively than contemporary life as Joe Briefcase knows it. This might seem benign until we consider that what good old average Joe Briefcase does more than almost anything else in contemporary life is watch television, an activity which anyone with an average brain can see does not make for a very dense and lively life. Since television must seek to attract viewers by offering a dreamy promise of escape from daily life, and since stats confirm that so grossly much of ordinary U.S. life is watching TV, TV’s whispered promises must somehow undercut television-watching in theory (“Joe, Joe, there’s a world where life is lively, where nobody spends six hours a day unwinding before a piece of furniture”) while reinforcing television-watching in practice (“Joe, Joe, your best and only access to this world is TV”)."|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
20:00|"8 P.M."|"Muriel got the TV Guide, flipped to Tuesday 8 P.M., and read aloud:… There’s a show called “A Tumult of Pubic Hair and Bobbing Flaccid Penises as Sweaty Naked Chubby Men Run From the Sauna Screaming Snake! Snake!”… It also stars Brian Keith, Buddy Ebsen, Nipsey Russell, and Lesley Ann Warren You like mocking self-reference? The novel’s whole last chapter is a parody of its own “About the Author” page. Or maybe you’re into hip identitylessness?"|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
08:00|0800h|"In August it takes hours for the dawn fog to burn off. The air’s like wet wool. 0800h. is too early to justify the car’s AC. I’m on I-55 going S/SW. The sun’s a blotch in a sky that isn’t so much cloudy as opaque. The corn starts just past the breakdown lanes and goes right to the sky’s hem. The August corn’s as tall as a tall man. Illinois corn is now knee-high by about the 4th of May, what with all the advances in fertilizers and herbicides. Locusts chirr in every field, a brassy electric sound that Dopplers oddly in the speeding car. Corn, corn, soybeans, corn, exit ramp, corn, and every few miles an outpost way off on a reach in the distance—house, tree w/ tire-swing, barn, satellite dish. Grain silos are the only real skyline. The Interstate is dull and pale. The occasional other cars all look ghostly, their drivers’ faces humidity-stunned. A fog hangs just over the fields like the land’s mind or something. The temperature’s over 80 and already climbing with the sun. It’ll be 90+ by l000h., you can tell: there’s already that tightening quality to the air, like it’s drawing itself in for a long siege."|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
09:00|0900h|"Credentials 0900h., Welcome & Briefing 0915h., Press Tour on Special Tram 0945h."|"A Supposedly Fun Thing I'll Never Do Again"|"David Foster Wallace"
