00:00|midnight|"When I say dark, I mean his skin was the purest, most beautiful shade of black I’d ever seen. Squid ink at midnight would not have been so black. His clothes were the same: a well-tailored jacket and slacks, a crisp shirt and tie – all cut from the fabric of a neutron star. His face was inhumanly handsome, chiselled obsidian. His long hair was combed back in an immaculate oil slick. His pupils glowed like tiny rings of lava."|"The Sword of Summer"|"Rick Riordan"
10:00|"10 A.M."|"TODAY’S ACTIVITIES
SINGLE COMBAT TO THE DEATH! – OSLO ROOM, 10 A.M.
GROUP COMBAT TO THE DEATH! – STOCKHOLM ROOM, 11 A.M."|"The Sword of Summer"|"Rick Riordan"
11:00|"11 A.M."|"TODAY’S ACTIVITIES
SINGLE COMBAT TO THE DEATH! – OSLO ROOM, 10 A.M.
GROUP COMBAT TO THE DEATH! – STOCKHOLM ROOM, 11 A.M."|"The Sword of Summer"|"Rick Riordan"
10:00|"10 A.M."|"SINGLE COMBAT TO THE DEATH! – OSLO ROOM, 10 A.M.
GROUP COMBAT TO THE DEATH! – STOCKHOLM ROOM, 11 A.M.
BUFFET LUNCH TO THE DEATH! – DINING HALL, 12 P.M."|"The Sword of Summer"|"Rick Riordan"
11:00|"11 A.M."|"SINGLE COMBAT TO THE DEATH! – OSLO ROOM, 10 A.M.
GROUP COMBAT TO THE DEATH! – STOCKHOLM ROOM, 11 A.M.
BUFFET LUNCH TO THE DEATH! – DINING HALL, 12 P.M."|"The Sword of Summer"|"Rick Riordan"
"ap 00:00"|"12 P.M."|"SINGLE COMBAT TO THE DEATH! – OSLO ROOM, 10 A.M.
GROUP COMBAT TO THE DEATH! – STOCKHOLM ROOM, 11 A.M.
BUFFET LUNCH TO THE DEATH! – DINING HALL, 12 P.M."|"The Sword of Summer"|"Rick Riordan"
11:00|"11 A.M."|"GROUP COMBAT TO THE DEATH! – STOCKHOLM ROOM, 11 A.M.
BUFFET LUNCH TO THE DEATH! – DINING HALL, 12 P.M.
FULL ARMY COMBAT TO THE DEATH! – MAIN COURTYARD, 1 P.M."|"The Sword of Summer"|"Rick Riordan"
"ap 00:00"|"12 P.M."|"GROUP COMBAT TO THE DEATH! – STOCKHOLM ROOM, 11 A.M.
BUFFET LUNCH TO THE DEATH! – DINING HALL, 12 P.M.
FULL ARMY COMBAT TO THE DEATH! – MAIN COURTYARD, 1 P.M."|"The Sword of Summer"|"Rick Riordan"
13:00|"1 P.M."|"GROUP COMBAT TO THE DEATH! – STOCKHOLM ROOM, 11 A.M.
BUFFET LUNCH TO THE DEATH! – DINING HALL, 12 P.M.
FULL ARMY COMBAT TO THE DEATH! – MAIN COURTYARD, 1 P.M."|"The Sword of Summer"|"Rick Riordan"
"ap 00:00"|"12 P.M."|"BUFFET LUNCH TO THE DEATH! – DINING HALL, 12 P.M.
FULL ARMY COMBAT TO THE DEATH! – MAIN COURTYARD, 1 P.M.
BIKRAM YOGA TO THE DEATH! – COPENHAGEN ROOM,"|"The Sword of Summer"|"Rick Riordan"
13:00|"1 P.M."|"BUFFET LUNCH TO THE DEATH! – DINING HALL, 12 P.M.
FULL ARMY COMBAT TO THE DEATH! – MAIN COURTYARD, 1 P.M.
BIKRAM YOGA TO THE DEATH! – COPENHAGEN ROOM,"|"The Sword of Summer"|"Rick Riordan"
16:00|"4 P.M."|"BIKRAM YOGA TO THE DEATH! – COPENHAGEN ROOM,
BRING YOUR OWN MAT, 4 P.M.
"|"The Sword of Summer"|"Rick Riordan"
15:00|"three p.m."|"‘You realize check-in time is three p.m.,’ he said. ‘If you die earlier in the day, I can’t guarantee your room will be ready.’"|"The Sword of Summer"|"Rick Riordan"
"ap 07:00"|Seven|"‘Other newcomers?’ I asked.
Sam nodded, her eyebrows furrowed. ‘Seven in one night is a lot.’
‘Is that good or bad?’"|"The Sword of Summer"|"Rick Riordan"
"~ 05:00"|"about five in the morning"|"At about five in the morning, I finally gave up on sleeping. I went to the restroom to wash my face. Clean towels hung on the rod. The hole in the wall had been repaired. I wondered if it had been done by magic or if some poor schmuck had had to fix it as a punishment from the thanes. Maybe tomorrow I’d be the one plastering the wall."|"The Sword of Summer"|"Rick Riordan"
"~ 06:00"|"around six in the morning"|"It must have been around six in the morning. The eastern sky was just starting to turn grey. My breath steamed in the air."|"The Sword of Summer"|"Rick Riordan"
10:00|"10 a.m."|"A display by the door listed upcoming viewings. The top one read: MAGNUS CHASE. The date was today, starting at 10 a.m. The door was locked. The lights were off."|"The Sword of Summer"|"Rick Riordan"
"ap 02:00"|"two o’clock"|"At the prow, Fjalar kept watch, occasionally shouting warnings to his brother, ‘Rocks to port! Iceberg to starboard! Kraken at two o’clock!’"|"The Sword of Summer"|"Rick Riordan"
