"ap 08:00"|"eight o'clock"|"at eight o'clock, failed to appear on this occasion. That had never happened before. K."|"The Trial"|"Franz Kafka"
01:00|"one this morning"|"Particularly the one this morning."" * ""Why particularly the one this morning?"" ""I won't"|"The Trial"|"Franz Kafka"
"ap 09:30"|"half past nine"|"When at half past nine he arrived at the house where he lived he found a young lad in"|"The Trial"|"Franz Kafka"
"ap > 11:30"|"a little after half past eleven"|"It was a little after half past eleven when he heard somebody on the stairs. Absorbed"|"The Trial"|"Franz Kafka"
"ap 09:00"|"nine o'clock"|"what he was really thinking was that it would be best to go to the address at nine o'clock on"|"The Trial"|"Franz Kafka"
"ap 09:00"|"nine o'clock"|"scrupulous punctuality. Nevertheless he was hurrying fast, so as to arrive by nine o'clock if"|"The Trial"|"Franz Kafka"
"ap > 09:00"|"a little after nine o'clock"|"of observing that he was on the way. It was a little after nine o'clock. The house was quite"|"The Trial"|"Franz Kafka"
"ap 10:00"|ten|"thing lie saw in the little room was a great pendulum clock which already pointed to ten."|"The Trial"|"Franz Kafka"
12:00|midday|"many people too, since on Sunday almost all the boarders had their midday dinner in the"|"The Trial"|"Franz Kafka"
"ap 08:00"|"Eight o'clock"|"and whispered: ""Eight o'clock, an unusual time for clients to call. But Huld won't take it"|"The Trial"|"Franz Kafka"
"ap 11:00"|"eleven o'clock"|"eleven o'clock, he had wasted two hours in dreaming, a long stretch of precious time, and"|"The Trial"|"Franz Kafka"
12:00|Midday|"coachman on the box, but K. made him get down again. Midday was long past when K."|"The Trial"|"Franz Kafka"
"ap > 10:00"|"past ten o'clock"|"the office, and so he did not reach the lawyer's door until well past ten o'clock. Before"|"The Trial"|"Franz Kafka"
23:00|"eleven o'clock at night"|"surprising that a sick man like the lawyer should agree to see you at eleven o'clock at night."|"The Trial"|"Franz Kafka"
"ap ~ 08:00"|"about eight o'clock"|"drink of water, and I handed it to him through the ventilator. Then at about eight o'clock I"|"The Trial"|"Franz Kafka"
"ap 07:00"|"seven o'clock"|"seven o'clock, full of irritation at the program before him, but determined to accomplish at"|"The Trial"|"Franz Kafka"
"ap ~ 10:00"|"about ten o'clock"|"say at about ten o'clock. He had hopes of being able to arrive there for certain about that"|"The Trial"|"Franz Kafka"
"ap 09:30"|"half past nine"|"Just at half past nine, as he was rising to go, the telephone rang; Leni bade him good"|"The Trial"|"Franz Kafka"
"ap 10:00"|"ten o'clock"|"door in the wall. K. had been punctual, ten o'clock was striking just as he entered, but the"|"The Trial"|"Franz Kafka"
"ap 11:00"|"eleven o'clock"|"for the Italian; he looked at his watch, it was eleven o'clock. But was there really going to"|"The Trial"|"Franz Kafka"
11:00|"eleven in the morning"|"think that a sermon was going to be preached at eleven in the morning on a weekday, in"|"The Trial"|"Franz Kafka"
"ap ~ 09:00"|"about nine o'clock"|"ON THE evening before K.'s thirty-first birthday -- it was about nine o'clock, the time"|"The Trial"|"Franz Kafka"
