"ap 00:30"|"half past twelve"|"The boudoir of the Empress was situated in a little meadow, dappled with buttercups and daisies, round two sides of which there flowed in a silver semicircle the stream which fed the lake. Lord Emsworth, as his custom was, had pottered off there directly after breakfast, and now, at half past twelve, he was still standing, in company with his pig-man Pirbright, draped bonelessly over the rail of the sty, his mild eyes beaming with the light of a holy devotion."|"Heavy Weather"|"P. G. Wodehouse"
"ap 02:30"|two-thirty|"'If it puts you off your food, so much the better. Bring the roses to your cheeks. Well, as I was saying, the chef, who was a thrifty sort of chap and knew that he could make a dainty dinner dish out of his old grandmother, if allowed to mess about with a few sauces, added the twenty francs to his savings and gave Freddie and Eustace the hedgehog next day en casserole. Mark the sequel. At two-thirty prompt, Eustace, the teetotaller, turned nile-green, started groaning like a lost soul, and continued to do so for the remainder of the week, when he was pronounced out of danger. Freddie, on the other hand, his system having been healthfully pickled in alcohol, throve on the dish and finished it up cold next day.'"|"Heavy Weather"|"P. G. Wodehouse"
"ap 08:50"|Eight-fifty|"'On your head. Eight-fifty from Market Blandings gets you to London about noon. Interview Monty between then and two-thirty. Catch the two forty-five back, and you get to Market Blandings somewhere around a quarter to seven. Take the station taxi, stop it half-way up the drive, gel out and walk the rest, and you'll be in your room with an hour to dress for dinner, and not a soul knowing a thing about it. No, even better than that, because I remember Connie telling me there's a dinner-party on tomorrow night, so I suppose you won't have to show up till nearly nine.'"|"Heavy Weather"|"P. G. Wodehouse"
"~ 12:00"|"about noon"|"'On your head. Eight-fifty from Market Blandings gets you to London about noon. Interview Monty between then and two-thirty. Catch the two forty-five back, and you get to Market Blandings somewhere around a quarter to seven. Take the station taxi, stop it half-way up the drive, gel out and walk the rest, and you'll be in your room with an hour to dress for dinner, and not a soul knowing a thing about it. No, even better than that, because I remember Connie telling me there's a dinner-party on tomorrow night, so I suppose you won't have to show up till nearly nine.'"|"Heavy Weather"|"P. G. Wodehouse"
"ap 02:30"|two-thirty|"'On your head. Eight-fifty from Market Blandings gets you to London about noon. Interview Monty between then and two-thirty. Catch the two forty-five back, and you get to Market Blandings somewhere around a quarter to seven. Take the station taxi, stop it half-way up the drive, gel out and walk the rest, and you'll be in your room with an hour to dress for dinner, and not a soul knowing a thing about it. No, even better than that, because I remember Connie telling me there's a dinner-party on tomorrow night, so I suppose you won't have to show up till nearly nine.'"|"Heavy Weather"|"P. G. Wodehouse"
"ap 02:45"|"two forty-five"|"'On your head. Eight-fifty from Market Blandings gets you to London about noon. Interview Monty between then and two-thirty. Catch the two forty-five back, and you get to Market Blandings somewhere around a quarter to seven. Take the station taxi, stop it half-way up the drive, gel out and walk the rest, and you'll be in your room with an hour to dress for dinner, and not a soul knowing a thing about it. No, even better than that, because I remember Connie telling me there's a dinner-party on tomorrow night, so I suppose you won't have to show up till nearly nine.'"|"Heavy Weather"|"P. G. Wodehouse"
"ap ~ 06:45"|"around a quarter to seven"|"'On your head. Eight-fifty from Market Blandings gets you to London about noon. Interview Monty between then and two-thirty. Catch the two forty-five back, and you get to Market Blandings somewhere around a quarter to seven. Take the station taxi, stop it half-way up the drive, gel out and walk the rest, and you'll be in your room with an hour to dress for dinner, and not a soul knowing a thing about it. No, even better than that, because I remember Connie telling me there's a dinner-party on tomorrow night, so I suppose you won't have to show up till nearly nine.'"|"Heavy Weather"|"P. G. Wodehouse"
"ap < 09:00"|"nearly nine"|"'On your head. Eight-fifty from Market Blandings gets you to London about noon. Interview Monty between then and two-thirty. Catch the two forty-five back, and you get to Market Blandings somewhere around a quarter to seven. Take the station taxi, stop it half-way up the drive, gel out and walk the rest, and you'll be in your room with an hour to dress for dinner, and not a soul knowing a thing about it. No, even better than that, because I remember Connie telling me there's a dinner-party on tomorrow night, so I suppose you won't have to show up till nearly nine.'"|"Heavy Weather"|"P. G. Wodehouse"
"ap 02:45"|"two forty-five"|"'Ah, there you have me. But I was. Still, don't let me take the joy out of your life. For all we know, she may at this very moment be practising ""O Perfect Love"" on the harmonium. And now, I don't want to hurry you, but the sands are running out a bit. My train goes at two forty-five.. .'"|"Heavy Weather"|"P. G. Wodehouse"
"ap 02:40"|two-forty|"It was as the hands of the big clock at Paddington station were pointing to two-forty that Lady Julia Fish made her way through the crowd on the platform, her progress rendered impressive by the fact that her maid, two porters, and a boy who mistakenly supposed that he had found a customer for his oranges and nut-chocolate revolved about her like satellites around a sun."|"Heavy Weather"|"P. G. Wodehouse"
