00:07|"7 minutes after midnight"|"2.
It was 7 minutes after midnight. The dog was lying on the grass in the middle of the lawn in front of Mrs. Shears's house. Its eyes were closed. It looked as if it was running on its side, the way dogs run when they think they are chasing a cat in a dream. But the dog was not running or asleep. The dog was dead. There was a garden fork sticking out of the dog. The points of the fork must have gone all the way through the dog and into the ground because the fork had not fallen over. I decided that the dog was probably killed with the fork because I could not see any other wounds in the dog and I do not think you would stick a garden fork into a dog after it had died for some other reason, like cancer, for example, or a road accident. But I could not be certain about this."|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
03:00|"3 a.m."|"and I knew that it meant “happy,” like when I'm reading about the Apollo space missions, or when I am still awake at 3 a.m. or 4 a.m. in the morning and I can walk up and down the street and pretend that I am the only person in the whole world."|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
04:00|"4 a.m."|"and I knew that it meant “happy,” like when I'm reading about the Apollo space missions, or when I am still awake at 3 a.m. or 4 a.m. in the morning and I can walk up and down the street and pretend that I am the only person in the whole world."|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
01:12|"1:12 a.m."|"31.
It was 1:12 a.m. when Father arrived at the police station. I did not see him until 1:28 a.m. but I knew he was there because I could hear him."|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
01:28|"1:28 a.m."|"31.
It was 1:12 a.m. when Father arrived at the police station. I did not see him until 1:28 a.m. but I knew he was there because I could hear him."|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
01:28|"1:28 a.m."|"At 1:28 a.m. a policeman opened the door of the cell and told me that there was someone to see me."|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
02:07|"2:07 a.m."|"At 2:07 a.m. I decided that I wanted a drink of orange squash before I brushed my teeth and got into bed, so I went downstairs to the kitchen. Father was sitting on the sofa watching snooker on the television and drinking scotch. There were tears coming out of his eyes."|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
17:48|"5:48 p.m."|"Father came home at 5:48 p.m. I heard him come through the front door. Then he came into the living room. He was wearing a lime green and sky blue check shirt and there was a double knot on one of his shoes but not on the other. He was carrying an old advert for Fussell's Milk Powder which was made of metal and painted with blue and white enamel and covered with little circles of rust which were like bullet holes, but he didn't explain why he was carrying this."|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
17:54|"5:54 p.m."|"It was 5:54 p.m. when Father came back into the living room. He said, “What is this?” but he said it very quietly and I didn't realize that he was angry because he wasn't shouting."|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
"ap 03:00"|3|"And when λ is between 3 and 3.57 the population goes in cycles like this"|"The Curious Incident of the Dog in the Night-Time"|"Mark Haddon"
