12:00|midday|"The silvery light brightened far more rapidly than usual, as though the rising sun wanted to make up for lost time. Soon, the light covered half the sky, even though the sun was still below the horizon. The world was already as bright as midday."|"The Three-Body Problem"|"Liu Cixin"
02:00|"200 hours"|"Project Ozma: In 1960, the National Radio Astronomy Observatory at Green Bank, West Virginia, searched for extraterrestrial intelligence with a radio telescope 26 meters in diameter. The project examined the stars Tau Ceti and Epsilon Eridani for 200 hours using ranges near the 1.420 gigahertz frequency. Project Ozma II, which will involve more targets and a broader frequency range, is planned for 1972."|"The Three-Body Problem"|"Liu Cixin"
03:00|"three in the morning"|"It was Shi Qiang, who said it was urgent that he come down to Shi’s office at the Criminal Division. Wang glanced at his watch: It was three in the morning."|"The Three-Body Problem"|"Liu Cixin"
"~ 12:00"|"around noon"|"Bai went on talking. “I visited this region a year ago. I remember arriving around noon, and my hosts told me that we’d have fish for lunch. I looked around the bark-lined hut and saw only a pot of water being boiled. No fish. Then, as soon as the water boiled, the cook went out with a rolling pin. He stood on the shore of the brook that passed before the hut, struck the water with the rolling pin a few times, and was able to drag a few big fish out of the water.… What a fertile place! But now, if you go look at that brook, it’s just dead, muddy water in a ditch. I really don’t know if the Corps is engaged in construction or destruction.”"|"The Three-Body Problem"|"Liu Cixin"
00:00|midnight|"One night, Ye was working the night shift. This was the loneliest time. In the deep silence of midnight, the universe revealed itself to its listeners as a vast desolation. What Ye disliked most was seeing the waves that slowly crawled across the display, a visual record of the meaningless noise Red Coast picked up from space. Ye felt this interminable wave was an abstract view of the universe: one end connected to the endless past, the other to the endless future, and in the middle only the ups and downs of random chance—without life, without pattern, the peaks and valleys at different heights like uneven grains of sand, the whole curve like a one-dimensional desert made of all the grains of sand lined up in a row, lonely, desolate, so long that it was intolerable. You could follow it and go forward or backward as long as you liked, but you’d never find the end."|"The Three-Body Problem"|"Liu Cixin"
04:00|"four in the morning"|"At four in the morning, the transmission from Alpha Centauri ended. The deciphering system continued to run uselessly and emitted an unceasing string of failure codes. The Red Coast monitoring system was once again only hearing the noise of the universe."|"The Three-Body Problem"|"Liu Cixin"
"< 00:00"|"near midnight"|"It was near midnight by the time Wang Miao and Ding Yi walked out of the Battle Command Center. They had been invited to listen to Ye’s interrogation due to Wang’s involvement in the case and Ding Yi’s connection to Ye’s daughter."|"The Three-Body Problem"|"Liu Cixin"
00:00|midnight|"This was the loneliest time. In the deep silence of midnight, the universe revealed itself to its listeners as a vast desolation. What the listener of Post 1379 disliked the most was seeing the waves that slowly crawled across the display, a visual record of the meaningless noise the listening post picked up from space. He felt this interminable wave was an abstract view of the universe: one end connected to the endless past, the other to the endless future, and in the middle only the ups and downs of random chance—without life, without pattern, the peaks and valleys at different heights like uneven grains of sand, the whole curve like a one-dimensional desert made of all the grains of sand lined up in a row: lonely, desolate, so long that it was intolerable. You could follow it and go forward or backward as long as you liked, but you’d never find the end."|"The Three-Body Problem"|"Liu Cixin"
"ap 11:00"|eleven|"The farmer hypothesis, on the other hand, has the flavor of a horror story: Every morning on a turkey farm, the farmer comes to feed the turkeys. A scientist turkey, having observed this pattern to hold without change for almost a year, makes the following discovery: “Every morning at eleven, food arrives.” On the morning of Thanksgiving, the scientist announces this law to the other turkeys. But that morning at eleven, food doesn’t arrive; instead, the farmer comes and kills the entire flock."|"The Three-Body Problem"|"Liu Cixin"
"ap < 05:00"|"almost five"|"To get rid of the anxiety, Wang forced himself to finish a roll of film. He returned home before lunch. His wife had taken their son out and wouldn’t be back for a while. Usually, Wang would rush to develop the film, but today he wasn’t in the mood. After a quick and simple lunch, he went to take a nap. Because he hadn’t slept well the night before, by the time he woke up it was almost five. Finally remembering the roll of film he had shot, he went into the cramped darkroom he had converted from a closet."|"The Three-Body Problem"|"Liu Cixin"
00:00|00:00|"The film developed. Wang began to look through the negatives to see if any shots were worth printing, but he saw something strange in the very first image. The shot was of a small lawn outside a large shopping center. The center of the negative held a line of tiny white marks, which, upon closer examination, turned out to be numbers: 1200:00:00."|"The Three-Body Problem"|"Liu Cixin"
16:37|16:37|"In fact, every picture in the roll had such numbers, until the thirty-sixth (and last) image: 1194:16:37."|"The Three-Body Problem"|"Liu Cixin"
19:06|19:06|"After the third roll of film developed, Wang held it up against the red light. He saw that the ghostlike countdown continued. The numbers showed up clearly on every randomly shot picture, including the few he had taken with the lens cap on: 1187:19:06, 1187:19:03, 1187:18:59, 1187:18:56 …"|"The Three-Body Problem"|"Liu Cixin"
19:03|19:03|"After the third roll of film developed, Wang held it up against the red light. He saw that the ghostlike countdown continued. The numbers showed up clearly on every randomly shot picture, including the few he had taken with the lens cap on: 1187:19:06, 1187:19:03, 1187:18:59, 1187:18:56 …"|"The Three-Body Problem"|"Liu Cixin"
18:59|18:59|"After the third roll of film developed, Wang held it up against the red light. He saw that the ghostlike countdown continued. The numbers showed up clearly on every randomly shot picture, including the few he had taken with the lens cap on: 1187:19:06, 1187:19:03, 1187:18:59, 1187:18:56 …"|"The Three-Body Problem"|"Liu Cixin"
18:56|18:56|"After the third roll of film developed, Wang held it up against the red light. He saw that the ghostlike countdown continued. The numbers showed up clearly on every randomly shot picture, including the few he had taken with the lens cap on: 1187:19:06, 1187:19:03, 1187:18:59, 1187:18:56 …"|"The Three-Body Problem"|"Liu Cixin"
"> 00:00"|"after midnight"|"By the time Wang arrived home, it was already after midnight. As Wang got out of the taxi, a black Volkswagen Santana braked to a stop next to him. The window rolled down and a cloud of smoke emerged. Shi Qiang’s thick body filled the driver’s seat."|"The Three-Body Problem"|"Liu Cixin"
"ap 05:00"|05:00|"Opening his eyes, he saw the ceiling, indistinct above him. The city lights outside the window cast a dim glow against it through the curtains. But one thing did follow him from dream into reality: the countdown. It was still hovering before his eyes. The numbers were thin, but very bright with a burning, white glow.
1180:05:00, 1180:04:59, 1180:04:58, 1180:04:57 …
Wang looked around, taking in the blurry shadows around the bedroom. He was now certain that he was awake, but the countdown did not disappear. He shut his eyes, and the countdown remained in the darkness of his vision, looking like mercury flowing against a black swan’s feathers. He opened his eyes, rubbed them, and still the countdown did not go away. No matter how he moved his gaze, the numbers stayed at the center of it."|"The Three-Body Problem"|"Liu Cixin"
"ap 04:59"|04:59|"Opening his eyes, he saw the ceiling, indistinct above him. The city lights outside the window cast a dim glow against it through the curtains. But one thing did follow him from dream into reality: the countdown. It was still hovering before his eyes. The numbers were thin, but very bright with a burning, white glow.
1180:05:00, 1180:04:59, 1180:04:58, 1180:04:57 …
Wang looked around, taking in the blurry shadows around the bedroom. He was now certain that he was awake, but the countdown did not disappear. He shut his eyes, and the countdown remained in the darkness of his vision, looking like mercury flowing against a black swan’s feathers. He opened his eyes, rubbed them, and still the countdown did not go away. No matter how he moved his gaze, the numbers stayed at the center of it."|"The Three-Body Problem"|"Liu Cixin"
"ap 04:58"|04:58|"Opening his eyes, he saw the ceiling, indistinct above him. The city lights outside the window cast a dim glow against it through the curtains. But one thing did follow him from dream into reality: the countdown. It was still hovering before his eyes. The numbers were thin, but very bright with a burning, white glow.
1180:05:00, 1180:04:59, 1180:04:58, 1180:04:57 …
Wang looked around, taking in the blurry shadows around the bedroom. He was now certain that he was awake, but the countdown did not disappear. He shut his eyes, and the countdown remained in the darkness of his vision, looking like mercury flowing against a black swan’s feathers. He opened his eyes, rubbed them, and still the countdown did not go away. No matter how he moved his gaze, the numbers stayed at the center of it."|"The Three-Body Problem"|"Liu Cixin"
"ap 04:57"|04:57|"Opening his eyes, he saw the ceiling, indistinct above him. The city lights outside the window cast a dim glow against it through the curtains. But one thing did follow him from dream into reality: the countdown. It was still hovering before his eyes. The numbers were thin, but very bright with a burning, white glow.
1180:05:00, 1180:04:59, 1180:04:58, 1180:04:57 …
Wang looked around, taking in the blurry shadows around the bedroom. He was now certain that he was awake, but the countdown did not disappear. He shut his eyes, and the countdown remained in the darkness of his vision, looking like mercury flowing against a black swan’s feathers. He opened his eyes, rubbed them, and still the countdown did not go away. No matter how he moved his gaze, the numbers stayed at the center of it."|"The Three-Body Problem"|"Liu Cixin"
"ap 11:34"|11:34|"“There’s something stuck in my vision. No matter where I look, it’s always there.” As Wang said this, the numbers hovered in front of the doctor’s face.
1175:11:34, 1175:11:33, 1175:11:32, 1175:11:31 …
“Oh, you’re talking about floaters.” The doctor took out a prescription pad and began to write. “They’re common at our age, the result of clouding in the lens. They’re not easy to cure, but they’re also not a big deal. I’ll give you some iodine drops and vitamin D—it’s possible that they’ll go away, but don’t get your hopes up too much. Really, they’re nothing to worry about, as they don’t affect your vision. You just have to get used to ignoring them.”"|"The Three-Body Problem"|"Liu Cixin"
