"> 04:00"|"just past four in the morning"|"I wake with a start, staring into the darkness, fumbling for my phone. It’s just past four in the morning. I text Carolyn. Anything?"|"The President Is Missing"|"Bill Clinton"
00:00|midnight|"Five days before the election, while blowing off steam with her two closest aides over a bottle of wine at midnight, Carolyn made a derogatory comment about her opponent, who’d just released an ad viciously attacking Carolyn’s husband, a noted trial lawyer at the time. Her comment was caught on a live mike. Nobody knows who picked it up or how. Carolyn thought she was alone with her two aides in a closed restaurant."|"The President Is Missing"|"Bill Clinton"
11:00|"eleven in the morning"|"She sits on a stool fronting the window at a ledge intended for single customers, looking out over the street, massive vehicles lined up at a traffic light, scrolling advertisements on billboards for various beers and fast food and “auto loans” and clothing stores and movies. The streets are crowded with people. The restaurant is not; it is just now eleven in the morning, so the lunch rush, as they call it, has not yet begun. The menu offers almost nothing she could stomach. She orders a soft drink and soup and waits."|"The President Is Missing"|"Bill Clinton"
"ap 09:00"|9|"Then, in a “down” column on the crossword puzzle, he writes: Y O U H A V E I D
I have it, she writes. She adds, If it rains, meet at 9?
He writes, I T W O N T"|"The President Is Missing"|"Bill Clinton"
13:30|"1:30 p.m."|"It is 1:30 p.m. in the Situation Room, cool and soundproof and windowless."|"The President Is Missing"|"Bill Clinton"
"ap 02:30"|2:30|"At 2:30, back in the Oval Office, I say into the phone, “Mrs. Kopecky, your son was a hero. We honor his service to this country. I’m praying for you and your family.”"|"The President Is Missing"|"Bill Clinton"
"ap 03:10"|"Ten after three"|"Ten after three in the Oval Office, with Danny Akers and Jenny Brickman, my political adviser."|"The President Is Missing"|"Bill Clinton"
"ap 05:00"|"five o’clock"|"I return to the Oval Office with Carolyn as the clock slowly, agonizingly approaches five. We are silent. A lot of working men and women look forward to five o’clock on Friday because it signals the end of the work week, some much-needed relaxation and time with family."|"The President Is Missing"|"Bill Clinton"
"> 12:00"|"just after noon"|"It was last Monday, just after noon, when I received the phone call on my personal cell. Carolyn and I were grabbing turkey sandwiches in the kitchen. We already knew we were facing an imminent threat. We didn’t understand the scope or magnitude of it. We had no idea how to stop it. Our mission in Algeria had already failed in spectacular fashion for all the world to see. Suliman Cindoruk remained on the loose. My entire national security team had been subpoenaed to testify the following day, Tuesday, before the House Select Committee."|"The President Is Missing"|"Bill Clinton"
17:00|"Five p.m."|"But when I put down my sandwich and answered that call in the kitchen, everything changed. The dynamic was completely upended. For the first time, I had the tiniest sliver of hope. But I was also more scared than ever.
“Five p.m. Eastern time, Friday, May the eleventh,” I was told.
So as the time approaches five o’clock on Friday, May 11, I am no longer thinking about the seven innocent children in the Republic of Yemen who are dead under a pile of ash and rubble based on a decision I made."|"The President Is Missing"|"Bill Clinton"
"ap 05:00"|"five o’clock"|"But when I put down my sandwich and answered that call in the kitchen, everything changed. The dynamic was completely upended. For the first time, I had the tiniest sliver of hope. But I was also more scared than ever.
“Five p.m. Eastern time, Friday, May the eleventh,” I was told.
So as the time approaches five o’clock on Friday, May 11, I am no longer thinking about the seven innocent children in the Republic of Yemen who are dead under a pile of ash and rubble based on a decision I made."|"The President Is Missing"|"Bill Clinton"
"ap 05:00"|"five o’clock"|"So as the time approaches five o’clock on Friday, May 11, I am no longer thinking about the seven innocent children in the Republic of Yemen who are dead under a pile of ash and rubble based on a decision I made."|"The President Is Missing"|"Bill Clinton"
"ap 04:00"|"four o’clock"|"I spin back to my four o’clock and see a man coming around the driver’s side of the van, illuminated by the interior dome light, a weapon up at shoulder level. I pull the trigger once, twice, three times as light explodes from his weapon, too, bullets ricocheting off the hood of the squad car in an exchange of gunfire, but I have the advantage, crouched low in the dark while he’s standing by light."|"The President Is Missing"|"Bill Clinton"
"ap 02:00"|"two o’clock"|"“Safe,” Augie repeats, looking away.
“What’s that?” snaps Davis, the driver. “Bike path, two o’clock—”
“What the—”"|"The President Is Missing"|"Bill Clinton"
"ap 09:00"|nine|"Davis, his hands at nine and three on the wheel, whips his right hand over to nine, his left to three, and spins the car into an evasive J-turn. I plow into Jacobson as the rear fishtails to the right again, the car now profiled in the path of the oncoming truck, turned sideways in the lane at the moment of impact."|"The President Is Missing"|"Bill Clinton"
"> 22:00"|"past ten o’clock in the evening"|"The house before us is a stucco-and-brick Victorian with a manicured lawn, a driveway leading up to a two-car garage, and a lamp that lights the walkway to the front porch—the only light that appears to be on past ten o’clock in the evening. The stucco is painted a soft blue, the origin of the nickname the Blue House."|"The President Is Missing"|"Bill Clinton"
01:03|"1:03 a.m."|"She reaches for her phone on the nightstand and checks the time: 1:03 a.m."|"The President Is Missing"|"Bill Clinton"
"< 12:00"|"before noon"|"They are sleeping now, all of them, the last of them retiring only an hour ago. None of them will be up before noon. None of them will be of any use today."|"The President Is Missing"|"Bill Clinton"
03:45|"3:45 in the morning"|"“Mr. President, it’s Dr. Lane.” Her hand on my shoulder. Her face coming between me and the light. “We performed a platelet transfusion. You’re doing well. It’s 3:45 in the morning, Saturday morning. You’ve been out for a little over four hours.”"|"The President Is Missing"|"Bill Clinton"
"ap 02:07"|02:07|"Everything is dark. The time stamp in the corner of the screen shows 02:07—just past two in the morning, about two hours ago."|"The President Is Missing"|"Bill Clinton"
"> 02:00"|"just past two in the morning"|"Everything is dark. The time stamp in the corner of the screen shows 02:07—just past two in the morning, about two hours ago."|"The President Is Missing"|"Bill Clinton"
"< 00:00"|"near midnight"|"Finally we have the chance. Since we first met at the stadium, what with dodging bullets and escaping from car ambushes and my collapsing near midnight, we haven’t had the chance to lock this down."|"The President Is Missing"|"Bill Clinton"
06:52|"6:52 a.m."|"Saturday morning, 6:52 a.m. The limousine is parked on 13th Street Northwest by the curb."|"The President Is Missing"|"Bill Clinton"
07:00|"7:00 a.m."|"Her cover is airtight: every Saturday morning at 7:00 a.m., she and her husband have a standing reservation for omelets just around the corner on G Street Northwest at Blake’s Café. They have a table ready for her, and by now her order is assumed—egg whites with feta cheese and tomatoes, extra-crispy hash browns."|"The President Is Missing"|"Bill Clinton"
"ap 06:56"|6:56|"Next to her, filling in for her husband as a breakfast partner: her chief of staff, Peter Evian. He holds out his phone, showing her the time: 6:56."|"The President Is Missing"|"Bill Clinton"
12:00|midday|"Noya Baram and I stand on the dock looking at the lake, the midday sun gaining ground in the sky, its beams reflecting off the shimmering water, the serenity and beauty of the scene grotesquely contrasted with the feeling of impending doom taking up residence in my gut. Not since Kennedy stared down Khrushchev over the missiles in Cuba has our nation been this close to world war."|"The President Is Missing"|"Bill Clinton"
