00:00|midnight|"The Elder Isles had known the coming and going of many peoples: Pharesmians, blue-eyed Evadnioi, Pelasgians with their maenad priestesses, Danaans, Lydians, Phoenicians, Etruscans, Greeks, Celts from Gaul, Ska from Norway by way of Ireland, Romans, Celts from Ireland and a few Sea Goths. The wash of so many peoples had left behind a complex detritus: ruined strongholds; graves and tombs; steles carved with cryptic glyphs: songs, dances, turns of speech, fragments of dialect, placenames; ceremonies of purport now forgotten, but with lingering flavor. There were dozens of cults and religions, diverse except that in every case a caste of priests interceded between laity and divinity. At Ys, steps cut into the stone led down into the ocean to the temple of Atlante; each month in the dark of the moon priests descended the steps by midnight, to emerge at dawn wearing garlands of sea flowers. On Dascinet, certain tribes were guided in their rites by cracks in sacred stones, which none but the priests could read. On Scola, the adjacent island, worshippers of the god Nyrene poured flasks of their own blood into each of four sacred rivers; the truly devout sometimes bled themselves pale. On Troicinet, the rituals of life and death were conducted in temples dedicated to the earth-goddess Gaea. Celts had wandered everywhere across the Elder Isles, leaving behind not only place names, but Druid sacrifices in sacred groves, and the ‘March of the Trees’ during Beltane. Etruscan priests consecrated their an rogynous divinity Votumna with ceremonies repulsive and often horrid, while the Danaans introduced the more wholesome Aryan pantheon. With the Romans came Mithraism, Christ1ianity, Parsh, the worship of Zoroaster, and a dozen other similar sects. In due course, Irish monks founded a Christian monastery* on Whanish Isle, near Dahaut below Avallon, which ultimately suffered the same fate as Lindisfarne far to the north, off the coast of Britain."|Madouc|"Jack Vance"
12:00|noon|"Aillas with his son Dhrun now stood on the parapets, looking out over the Plain of Shadows. The time was close upon noon;"|Madouc|"Jack Vance"
12:00|noon|"At noon the absence of Devonet, Chlodys and Ydraint was noticed, to the general perplexity. Artwen, Elissia and Felice were questioned, but could supply no information. Lady Desdea put a sharp question to Madouc, who likewise professed puzzlement. “They are very lazy; perhaps they still lie asleep in their beds.”"|Madouc|"Jack Vance"
"ap 05:00"|five|"“Here, there, up the lane, perhaps as far as Old Street.”
“Old Street? That is a goodly distance: four miles, or is it five?”
“No matter; the day is fine and the horses are eager for their run.”"|Madouc|"Jack Vance"
12:00|noon|"“Fare along Old Street to Little Saffield. Turn north up Timble Way, pass first through Tawn Timble, then Glymwode, which is hard by the forest. Take directions to Wamble Path, which leads into Thripsey Meadow. Arrive at noon, but never at night, for a variety of reasons. Stand at the edge of the meadow and softly speak my name three times, and I will come. If nuisances are committed upon you, cry out: ‘Trouble me not, by fairy law!’”"|Madouc|"Jack Vance"
12:00|noon|"On the night previous to Cassander’s birthday, a pair of oxen were set to roast over the fire on heavy iron spits, along with two boars and four sheep. In the morning two hundred fowl would join the display, that they might be ready for the great banquet which would begin at noon and continue until the hunger of the company had been totally satiated."|Madouc|"Jack Vance"
12:00|noon|"As early as two days before the celebration, notables began to arrive at Sarris, coming from all quarters of Lyonesse; from Blaloc, Pomperol and Dahaut; from as far afield as Aquitaine, Armorica, Ireland and Wales. The most exalted of the lords and ladies were quartered either in the ea1st wing or the west wing of Sarris proper; late-corners and folk of lesser estate used equally pleasant pavilions on the lawn beside the river. Miscellaneous dignitaries-the barons, knights, marshals, along with their ladies-were required to make shift with pallets and couches in certain of the halls and galleries of Sarris. Most of the notables would depart on the day following the banquet, though a few might linger in order to confer with King Casmir upon matters of high policy. Immediately before the banquet, the royal family planned to sit at a reception, that they might formally greet their guests. The reception would begin at mid-morning and proceed until noon. Madouc had been duly notified that her presence at the function would be required, and she had further been advised that only her best and most maidenly conduct would suit the occasion."|Madouc|"Jack Vance"
00:00|midnight|"“Rylf continued to keep watch on the moths, among them- according to the probabilities, as he calculated them-was the moth he had followed from Swer Smod. At midnight the flambeau burned out, and the moths flew off in all directions. Rylf decided that he had done his best and returned to Swer Smod.”"|Madouc|"Jack Vance"
12:00|noon|"The innkeeper reflected. “I cannot recall this gentleman. Sir Fulk of Thwist came at noon; he is grossly corpulent, and a"|Madouc|"Jack Vance"
12:00|noon|"The following day at noon Casmir repaired to the Queen’s small chapel. He stood silent while Father Umphred sprinkled him with holy water and recited phrases in unctuous Latin. Next, to Father Umphred’s prompting, he mumbled a Paternoster and a few phrases of litany. Thereupon, Father Umphred seized up a cross and advanced upon Casmir, the cross held high. “Down upon your knees, Brother Casmir! In humility and the full transports of your joy kiss the cross and dedicate your life to worshipful deeds and the glory of the Chur1ch!”"|Madouc|"Jack Vance"
"> 12:00"|"after noon"|"Torqual nodded. “So it may be. We depart tomorrow after noon, so that we may attack Green Willow at dawn.” He looked at the sky. “Clouds are sweeping in from the sea and soon rain will be blowing across Neep Meadow. You may bring your men into the keep to sleep by the fireplace.”"|Madouc|"Jack Vance"
12:00|noon|"At noon Madouc dined in the Small Refectory with her six maids-in-waiting. Today they were unusually voluble, for there was much to discuss. King Casmir’s proclamation, however, came to dominate the conversation. Elissia remarked, perhaps with sincerity, that Madouc must now be considered a famous person, whose name would resound down centuries to come. “Think of it!” sighed Elissia. “Here is the sheer stuff of romance! Legends will tell how handsome knights from far and near dared fire, ice, dragon and troll; how they fought crazed Celt and fierce Goth, all for love of the beautiful red-haired princess!”"|Madouc|"Jack Vance"
12:00|noon|"As noon approached, stewards began to set out a collation of cold beef and cheese on a trestle at the back of the platform, so that King Milo and Queen Caudabil could enjoy the sports with no interruption for a full-scale repast. Taking note of these preparations, Milo and Caudabil conferred in low voices, then Milo suddenly clutched his side and set up a hollow groaning."|Madouc|"Jack Vance"
