"~ 10:00"|"about 10 a.m."|"In the early hours of 10 March 1981, Police Officer James Stooket Stasheff, in pursuit of a suspect, following a chase which resulted in a seven-car collision, a little way from the verge, saw a construction apparently made of long twigs, held together with cassette tape, extending several feet into the carriageway. Two chickens were on the end of it, with twigs in their beaks. ""They looked as if they was nest building,"" he now recalls. ""I went past again about 10 a.m. It was all smashed up in the gutter."""|"Once More"|"Terry Pratchett"
"~ 02:00"|"about 2 a.m."|"We do know that at about 2 a.m. on the morning of 3 May 1989, a purple glow was noticed by several drivers in the bushes around the middle of the verge. Some say it was a blue glow. From a cross-checking of the statements, it appeared to last for at least ten minutes."|"Once More"|"Terry Pratchett"
"~ 02:00"|"around 2 a.m."|"We also know that the person calling himself Elrond X, an itinerant, entered the area around 2 a.m. When located subsequently, he said: ""Yeah, well, maybe sometimes I used to take a chicken but there's no law against it. Anyway, I stopped because it was getting very heavy, I mean, it was the way they were acting. The way they looked at you. Their beady eyes. But times are tough and I thought, okay, why not ..."|"Once More"|"Terry Pratchett"
20:00|"eight-o'clock this evening"|"""Quite. Well, I could take you back with me, but that might be a hair-raising experience for you. Tell you what, if you wait at the corner of this street, at—shall we say, eight-o'clock this evening?—I could pick you up and we could walk there. Okay?"""|"Once More"|"Terry Pratchett"
"ap 07:59"|"One minute to eight o'clock"|"Crucible stood in the pouring rain at the corner of the street. A small stream of water was coursing down his back and flooding his suedes. He looked at his watch. One minute to eight o'clock. He shivered."|"Once More"|"Terry Pratchett"
07:00|"seven o'clock in the morning"|"This seemed a satisfactory enough rationalisation at seven o'clock in the morning. He shut the door again and shuffled down the passage, while outside the kitchen window the Northern Line rattled with carriages full of people who weren't mad, despite appearances."|"Once More"|"Terry Pratchett"
03:00|"three in the morning"|"Father Christmas sat down on a chair, and gave a start when it swivelled underneath him. It was three in the morning. He still had forty million houses to do."|"Once More"|"Terry Pratchett"
04:00|"four in the morning"|"It was now four in the morning. Rails wound around the office. Fifteen engines were speeding around under the desks. Father Christmas was on his knees, building a house of wooden bricks. He hadn't had this much fun since 1894."|"Once More"|"Terry Pratchett"
"ap 09:25"|9:25|"
I was powered up on January 5th, 2000, at 9:25 and 16 seconds.
"|"Once More"|"Terry Pratchett"
00:00|midnight|"And later one of them said, ""I wonder what legends will accumulate around this place in a thousand years time, when it's just a mound. The villagers will probably say that at midnight you can see a team of physicists walk their rounds."" And we agreed that, if people didn't think very carefully about warning signs, a dead and buried nuclear reactor would make the classic cursed tomb: not long after breaking into it, people would die mysteriously."|"Once More"|"Terry Pratchett"
03:00|3am|"Will definitely get bookcases rebuilt any day now (clever idea was to prefabricate bookcase in garage, everything neatly cut, used setsquares and everything, two coats varnish, then all bits brought inside, assembled with proper dowels and glue, hundreds of books in neat array. Interesting science experiment: what happens to wood that has spent weeks in cold damp garage when suddenly brought into warm dry room? At 3am, learned that every bit suddenly shrinks by one eighth of an inch)."|"Once More"|"Terry Pratchett"
00:00|Midnight|"
Midnight ...
"|"Once More"|"Terry Pratchett"
00:00|Midnight|"Here in America—and in England, to a lesser extent—you can read newspaper articles and buy alleged books which treat the characters played by TV stars as if they were real people. The world has gone strange. You can't tell the reality from the fantasy anymore. Think I'm kidding? On the racks at the supermarket are ""newspapers"" like the Sun, the Midnight Star, the Weekly World News. Typical lead story: Elvis has been found alive in a UFO dredged from the Bermuda Triangle. People read this stuff. It's not even good sf. They have a vote, same as you."|"Once More"|"Terry Pratchett"
"ap 10:00"|"ten o'clock"|"It's not very subtle, but I reckoned that ten o'clock at a British convention banquet (where you have ALCOHOL) was not the time for Oscar Wilde. I don't know if I delivered this speech, but I must have said something because I got some laughs."|"Once More"|"Terry Pratchett"
22:00|2200|"And then I saw another printout underneath it which said that at 2200 my role was After Dinner Speaker, which is something you'd expect to find only in the very worst dungeon, a monster lurching around in a white frilly shirt looking for an audience. Three hours later the explorers are found bored rigid, their coffee stone cold, the brick-thick after dinner mint melted in their hands."|"Once More"|"Terry Pratchett"
03:00|"3 a.m."|"I can remember the click of the central heating going off and the room growing colder, but these things were happening on the horizon of my senses and weren't relevant. I can't remember going home with my parents, but I do remember sitting up in bed until 3 a.m., still reading. I don't recall going to sleep. I do remember waking up with the book open on my chest, and finding my place, and going on reading. It took me, oh, about twenty-three hours to get to the end."|"Once More"|"Terry Pratchett"
22:25|"10:25 p.m."|"Off on BA009, 10:25 p.m. from Heathrow. Watched Mars Attacks; shame Mars didn't attack earlier, like before this waste of space went into production. Rowan Atkinson and Mel Smith were also in the cabin, so there was understandably a genteel air of silent gloom which meant I could get some sleep."|"Once More"|"Terry Pratchett"
05:00|"5:00 a.m."|"This was something originally dreamed up by some fans as a little chat, got bigger at the insistence of the fearsome PR lady who likes my time to be filled edge to edge, and ended up in this big hall with 400 people. Nice bunch. Someone congratulates me on my deadpan delivery. Haven't the heart to say that this is because bits of my body think it's 5:00 a.m."|"Once More"|"Terry Pratchett"
12:00|Noon|"
Noon: Small Mainstream Bookshop signing
"|"Once More"|"Terry Pratchett"
