00:00|midnight|"But first the big rain. Crowds stood around them waiting for it, singing and cheering and shouting. And right at midnight the southern sky lit up white, then incandescent yellow, then all the reds ever seen. The inside of the city looked briefly like they were seeing it in the infrared. The noise of the cheering was stupendous. Somewhere a brass band was playing—Kiran spotted the musicians, on risers across the square—several hundred trumpets, French horns, baritones, trombones, tubas, all the euphoniums, everything from miniature cornets to alphorns, playing immense dissonant chords that blatted in the air and shifted ceaselessly toward harmonies that never came. Kiran didn’t know whether to call it music; it sounded like they played without a plan. The effect was to make people shout and howl, leap and dance. They were making their sky."|2312|"Kim Stanley Robinson"
"ap 05:00"|five|"“Not bad,” she said. “I’m at five.” She sighed. “This could be it. Or maybe it just killed the bacteria in my gut. I think that’s what’s happened. I hope. Although my hair is falling out too.”"|2312|"Kim Stanley Robinson"
"ap 02:00"|two|"She ignored him and muttered about things that could have gone wrong while they had been underground. It unreeled into quite an amazingly long list, gothically inventive: they could have gotten disoriented and were now actually walking west; they could have gotten into another utilidor, angled toward the north pole; Mercury could have been evacuated and them the only ones left on the planet; they could have died in the sun and the first elevator taken them down to hell. Wahram wondered if she was serious, hoped she wasn’t. There was so much that made her unhappy. Circadian rhythms; possibly she was walking when she should be sleeping. Many years before, he had learned you could not trust anything you thought between two and five a.m.; in those dark hours the brain was deprived of certain fuels or functions necessary for right mentation. One’s thoughts and moods darkened to a sometimes fugilin black. Better to sleep or, failing that, to discount in advance any thought or mood from those hours and see what a new day brought in the way of a fresh perspective. He wondered if he could ask her about this without offending her. Possibly not. She was irritable already, and seemed miserable."|2312|"Kim Stanley Robinson"
05:00|"five a.m."|"She ignored him and muttered about things that could have gone wrong while they had been underground. It unreeled into quite an amazingly long list, gothically inventive: they could have gotten disoriented and were now actually walking west; they could have gotten into another utilidor, angled toward the north pole; Mercury could have been evacuated and them the only ones left on the planet; they could have died in the sun and the first elevator taken them down to hell. Wahram wondered if she was serious, hoped she wasn’t. There was so much that made her unhappy. Circadian rhythms; possibly she was walking when she should be sleeping. Many years before, he had learned you could not trust anything you thought between two and five a.m.; in those dark hours the brain was deprived of certain fuels or functions necessary for right mentation. One’s thoughts and moods darkened to a sometimes fugilin black. Better to sleep or, failing that, to discount in advance any thought or mood from those hours and see what a new day brought in the way of a fresh perspective. He wondered if he could ask her about this without offending her. Possibly not. She was irritable already, and seemed miserable."|2312|"Kim Stanley Robinson"
12:00|noon|"She did not respond. He spooned some electrolyte water into her mouth, patiently waited for her to swallow. When she had taken in a few deciliters without drooling too much of it away, he said, “It’s noon up there. Up above us, on the surface, it’s noon. Middle of the brightside crossing. I think we need to take you up to have a look at the sun.”"|2312|"Kim Stanley Robinson"
12:00|noon|"“Yes,” she said after thinking it over, “it is. We can stay in the shade of the tracks. It’s less bad at noon than in the morning or afternoon, because the photons come straight down and fewer hit your suit. We shouldn’t stay out for long though.”"|2312|"Kim Stanley Robinson"
12:00|Noon|"“That’s all right. You need to see it, and now’s the time. Noon on Mercury. Come on.”"|2312|"Kim Stanley Robinson"
12:00|noontime|"The elevator door opened at the upper platform, and the world went white. Their faceplates adjusted, and a basic black-and-white sketch of a world appeared before them. To the left and slightly below were the city’s tracks, glowing a deep incandescent white. To the right Mercury’s noontime landscape extended to the horizon. In the absence of an atmosphere, there was only the land itself to take the blow of sunlight; it was glowing white-hot. His helmet’s tint had shifted so hard that the stars were no longer visible in the sky. It was a white plane topped by a black hemisphere. The white was lightly pulsing."|2312|"Kim Stanley Robinson"
12:00|noon|"They descended the stairs, Wahram holding Swan by the arm. She seemed pretty solid on her feet. Rejuvenated perhaps by the sight of the noon sun. Or the prospect of rescue. They got in the car’s lock, and when it had closed on them, they were admitted to the interior, and in a sizeable compartment could take off their helmets and talk. Their rescuers were full of amazement. They had been making a brightside crossing at speed, they said, and had had no expectation whatsoever of seeing anyone standing on one of the platforms. “And looking straight up at the sun, no less! How the hell did you people get there? What are you doing?”"|2312|"Kim Stanley Robinson"
05:32|"5:32 a.m."|"stars overhead 5:32 a.m. local time I’m letting you out the voice said at the door catch and release some of you need to be free of her so I’m setting free defects the ones that look wild there will be some helpers out there for you then you’ll be on your own don’t look back remember me"|2312|"Kim Stanley Robinson"
