"ap 06:30"|"half past six"|"Look at him: seated primly on the hotel lobby’s plush round sofa, blue suit and white shirt, legs knee-crossed so that one polished loafer hangs free of its heel. The pose of a young man. His slim shadow is, in fact, still that of his younger self, but at nearly fifty he is like those bronze statues in public parks that, despite one lucky knee rubbed raw by schoolchildren, discolor beautifully until they match the trees. So has Arthur Less, once pink and gold with youth, faded like the sofa he sits on, tapping one finger on his knee and staring at the grandfather clock. The long patrician nose perennially burned by the sun (even in cloudy New York October). The washed-out blond hair too long on the top, too short on the sides—portrait of his grandfather. Those same watery blue eyes. Listen: you might hear anxiety ticking, ticking, ticking away as he stares at that clock, which unfortunately is not ticking itself. It stopped fifteen years ago. Arthur Less is not aware of this; he still believes, at his ripe age, that escorts for literary events arrive on time and bellboys reliably wind the lobby clocks. He wears no watch; his faith is fast. It is mere coincidence that the clock stopped at half past six, almost exactly the hour when he is to be taken to tonight’s event. The poor man does not know it, but the time is already quarter to seven."|Less|"Andrew Sean Greer"
"ap 06:45"|"quarter to seven"|"Look at him: seated primly on the hotel lobby’s plush round sofa, blue suit and white shirt, legs knee-crossed so that one polished loafer hangs free of its heel. The pose of a young man. His slim shadow is, in fact, still that of his younger self, but at nearly fifty he is like those bronze statues in public parks that, despite one lucky knee rubbed raw by schoolchildren, discolor beautifully until they match the trees. So has Arthur Less, once pink and gold with youth, faded like the sofa he sits on, tapping one finger on his knee and staring at the grandfather clock. The long patrician nose perennially burned by the sun (even in cloudy New York October). The washed-out blond hair too long on the top, too short on the sides—portrait of his grandfather. Those same watery blue eyes. Listen: you might hear anxiety ticking, ticking, ticking away as he stares at that clock, which unfortunately is not ticking itself. It stopped fifteen years ago. Arthur Less is not aware of this; he still believes, at his ripe age, that escorts for literary events arrive on time and bellboys reliably wind the lobby clocks. He wears no watch; his faith is fast. It is mere coincidence that the clock stopped at half past six, almost exactly the hour when he is to be taken to tonight’s event. The poor man does not know it, but the time is already quarter to seven."|Less|"Andrew Sean Greer"
"ap 06:50"|"ten minutes to seven"|"In her defense, she has read only one novel of his, in an electronic form that lacked a photo, and found the female narrator so compelling, so persuasive, that she was certain only a woman could have written it; she assumed the name to be one of those American gender curiosities (she is Japanese). This is, for Arthur Less, a rare rave review. Little good this does him at the moment, sitting on the round sofa, from whose conical center emerges an oiled palm. For it is now ten minutes to seven."|Less|"Andrew Sean Greer"
"ap 10:00"|"ten o’clock"|"Back in his room, he is surprised to find, in the Lilliputian bathroom, a Brobdingnagian tub. So, even though it is ten o’clock, he runs a bath. As it fills, he looks out at the city: the Empire State Building, twenty blocks down, is echoed, below, by an Empire Diner with a card stock sign: PASTRAMI. From the other window, near Central Park, he sees the sign for the Hotel New Yorker. They are not kidding, no sir. No more than the New England inns called the Minuteman and the Tricorner are kidding, with their colonial cupolas topped with wrought iron weather vanes, their cannonball pyramids out front, or the Maine lobster pounds called the Nor’easter, hung with traps and glass buoys, are kidding, or the moss-festooned restaurants in Savannah, or the Western Grizzly Dry Goods, or the Florida Gator This and Gator That, or even the Californian Surfboard Sandwiches and Cable Car Cafés and Fog City Inn, are kidding. Nobody is kidding. They are dead serious. People think of Americans as easygoing, but in fact they are all dead serious, especially about their local culture; they name their bars “saloons” and their shops “Ye Olde”; they wear the colors of the local high school team; they are Famous for Their Pies. Even in New York City."|Less|"Andrew Sean Greer"
"ap 10:00"|ten|"At ten the next morning, Arthur Less stands outside his hotel. The sun shines brightly, and overhead in the jacarandas three fantailed black birds make peculiar, merry noises. It takes a moment before Less understands they have learned to imitate the player piano. Less is in search of a café; the hotel’s coffee is surprisingly weak and American flavored, and a poor night’s sleep (Less painfully fondling the memory of a good-bye kiss) has led to an exhausted state."|Less|"Andrew Sean Greer"
"ap 06:00"|six|"The next morning Less is awakened at six, as planned, introduced to a cup of coffee, and led into a black van with smoked windows; Arturo is there with two new friends, who seem to speak no English. Less looks for the Head, to forestall disaster, but the Head is nowhere in sight. All of this is in the predawn darkness of Mexico City, with the sound of awakening birds and pushcarts. Arturo has also hired another guide (presumably at the festival’s expense): a short athletic man with gray hair and wire glasses. His name is Fernando, and he turns out to be a history professor at the university. He tries to engage Arthur in a discussion of the highlights of Mexico City and whether Less is interested in seeing them, perhaps after Teotihuacán (which has not yet been described). There are, for example, the twin houses of Diego Rivera and Frida Kahlo, surrounded by a fence of spineless cactus. Arthur Less nods, saying this morning he feels like a spineless cactus. “Sorry?” the guide asks. Yes, Less says, yes, he would like to see that."|Less|"Andrew Sean Greer"
12:00|noon|"Everything had to be sacrificed for the work. Plans had to be canceled, meals had to be delayed; liquor had to be bought, as soon as possible, or else all poured into the sink. Money had to be rationed or spent lavishly, changing daily. The sleep schedule was the poet’s to make, and it was as often late nights as it was early mornings. The habit was the demon pet in the house; the habit, the habit, the habit; the morning coffee and books and poetry, the silence until noon. Could he be tempted by a morning stroll? He could, he always could; it was the only addiction where the sufferer longed for anything but the desired; but a morning walk meant work undone, and suffering, suffering, suffering. Keep the habit, help the habit; lay out the coffee and poetry; keep the silence; smile when he walked sulkily out of his office to the bathroom. Taking nothing personally. And did you sometimes leave an art book around with a thought that it would be the key to his mind? And did you sometimes put on music that might unlock the doubt and fear? Did you love it, the rain dance every day? Only when it rained."|Less|"Andrew Sean Greer"
04:00|"Four in the morning"|"Life with doubt. Doubt in the morning, with the oil beading on a cup of coffee. Doubt in the pee break, not catching his eye. Doubt in the sound of the front door opening and closing—a restless walk, no good-bye—and in the return. Doubt in the slow sound of typewriter keys. Doubt at lunchtime, taken in his room. Doubt vanishing in the afternoon like the fog. Doubt driven away. Doubt forgotten. Four in the morning, feeling him stirring awake, knowing he is staring at the darkness, at Doubt. Life with Doubt: A Memoir."|Less|"Andrew Sean Greer"
12:00|noon|"And further: “You think it’s love, Arthur? It isn’t love.” Robert ranting in their hotel room before the lunchtime Pulitzer ceremony in New York. Tall and lean as the day they met; gone gray, of course, his face worn with age (“I’m dog-eared as a book”), but still the figure of elegance and intellectual fury. Standing here in silver hair before the bright window: “Prizes aren’t love. Because people who never met you can’t love you. The slots for winners are already set, from here until Judgment Day. They know the kind of poet who’s going to win, and if you happen to fit the slot, then bully for you! It’s like fitting a hand-me-down suit. It’s luck, not love. Not that it isn’t nice to have luck. Maybe the only way to think about it is being at the center of all beauty. Just by chance, today we get to be in the center of all beauty. It doesn’t mean I don’t want it—it’s a desperate way to get off—but I do. I’m a narcissist; desperate is what we do. Getting off is what we do. You look handsome in your suit. I don’t know why you’re shacked up with a man in his fifties. Oh, I know, you like a finished product. You don’t want to add a pearl. Let’s have champagne before we go. I know it’s noon. I need you to do my bow tie. I forget how because I know you never will. Prizes aren’t love, but this is love. What Frank wrote: It’s a summer day, and I want to be wanted more than anything in the world.”"|Less|"Andrew Sean Greer"
"ap 04:00"|four|"Bold instead of perfect, Less’s tongue is bruised with errors. Male friends tend to switch to girls in the Lessian plural, becoming Freundin instead of Freund; and, by using auf den Strich instead of unterm Strich, he can lead intrigued listeners to believe he is going into prostitution. But, even at four and nine, Less has yet to be disabused of his skills. Perhaps the fault lies with Ludwig, the folk-singing German exchange student who lived with his family, took Less’s ostensibility away, and never corrected his German—for who corrects what is spoken in bed? Perhaps it was the grateful, dankbaren East Berliners whom Less met on a trip with Robert—escaped poets living in Paris—astonished to hear their mother tongue working in the mouth of this slim young American. Perhaps it was too much Hogan’s Heroes. But Less arrives in Berlin, taxiing to his temporary apartment in Wilmersdorf, swearing he will not speak a word of English while he is here. Of course, the real challenge is to speak a word of German."|Less|"Andrew Sean Greer"
